File	Speaker	Gender	DateOfBirth	DateOfRecording	Participants	WordCount	SocioEconomicStatus	Locutor	Visit	OriginalAge	Age	SituationType	AgeCategory
HV1/TP/ethtp1	MOT	female	1984	1988	1	423	lower	PrimaryCaregiver	HV1	NA	3.76	Toy play	3
HV1/TP/fratp1	CHI	female	1985	1989	4	196	lower	Child	HV1	3;7.06	3.59	Toy play	3
HV1/TP/fratp1	MOT	female	1985	1989	4	558	lower	PrimaryCaregiver	HV1	NA	3.59	Toy play	3
HV1/TP/fratp1	BRO	male	1985	1989	4	69	lower	Peer	HV1	NA	3.59	Toy play	3
HV1/TP/fratp1	EX1	NA	1985	1989	4	37	lower	Other	HV1	NA	3.59	Toy play	3
HV1/TP/fratp1	EX2	NA	1985	1989	4	7	lower	Other	HV1	NA	3.59	Toy play	3
HV1/TP/geotp1	CHI	male	1985	1989	2	433	lower	Child	HV1	3;08.28	3.69	Toy play	3
HV1/TP/geotp1	MOT	female	1985	1989	2	557	lower	PrimaryCaregiver	HV1	NA	3.69	Toy play	3
HV1/TP/geotp1	INV	NA	1985	1989	2	19	lower	Other	HV1	NA	3.69	Toy play	3
HV1/TP/giltp1	CHI	male	1984	1988	4	380	lower	Child	HV1	3;10.00	3.83	Toy play	3
HV1/TP/giltp1	MOT	female	1984	1988	4	1071	lower	PrimaryCaregiver	HV1	NA	3.83	Toy play	3
HV1/TP/giltp1	BAB	NA	1984	1988	4	1	lower	Other	HV1	NA	3.83	Toy play	3
HV1/TP/giltp1	EX1	NA	1984	1988	4	24	lower	Other	HV1	NA	3.83	Toy play	3
HV1/TP/giltp1	EX2	NA	1984	1988	4	23	lower	Other	HV1	NA	3.83	Toy play	3
HV1/TP/gretp1	CHI	male	1985	1989	2	259	lower	Child	HV1	3;8.19	3.68	Toy play	3
HV1/TP/gretp1	MOT	female	1985	1989	2	959	lower	PrimaryCaregiver	HV1	NA	3.68	Toy play	3
HV1/TP/gretp1	EX2	NA	1985	1989	2	8	lower	Other	HV1	NA	3.68	Toy play	3
HV1/TP/guytp1	CHI	male	1985	1989	3	490	lower	Child	HV1	3;11.09	3.92	Toy play	3
HV1/TP/guytp1	MOT	female	1985	1989	3	475	lower	PrimaryCaregiver	HV1	NA	3.92	Toy play	3
HV1/TP/guytp1	INV	NA	1985	1989	3	69	lower	Other	HV1	NA	3.92	Toy play	3
HV1/TP/guytp1	SIS	female	1985	1989	3	73	lower	Peer	HV1	NA	3.92	Toy play	3
HV1/TP/inatp1	CHI	female	1984	1988	2	1051	lower	Child	HV1	3;09.10	3.76	Toy play	3
HV1/TP/inatp1	MOT	female	1984	1988	2	2505	lower	PrimaryCaregiver	HV1	NA	3.76	Toy play	3
HV1/TP/inatp1	INV	NA	1984	1988	2	19	lower	Other	HV1	NA	3.76	Toy play	3
HV1/TP/jactp1	CHI	male	1984	1988	3	110	lower	Child	HV1	3;8.16	3.68	Toy play	3
HV1/TP/jactp1	MOT	female	1984	1988	3	204	lower	PrimaryCaregiver	HV1	NA	3.68	Toy play	3
HV1/TP/jactp1	BRO	male	1984	1988	3	1	lower	Peer	HV1	NA	3.68	Toy play	3
HV1/TP/jactp1	INV	NA	1984	1988	3	51	lower	Other	HV1	NA	3.68	Toy play	3
HV1/TP/jastp1	CHI	male	1985	1989	3	10	lower	Child	HV1	3;10.24	3.85	Toy play	3
HV1/TP/jastp1	MOT	female	1985	1989	3	119	lower	PrimaryCaregiver	HV1	NA	3.85	Toy play	3
HV1/TP/jastp1	EX1	NA	1985	1989	3	33	lower	Other	HV1	NA	3.85	Toy play	3
HV1/TP/jastp1	EX2	NA	1985	1989	3	42	lower	Other	HV1	NA	3.85	Toy play	3
HV1/TP/jeatp1	CHI	female	1985	1989	2	196	lower	Child	HV1	4;0.17	4.01	Toy play	4
HV1/TP/jeatp1	MOT	female	1985	1989	2	550	lower	PrimaryCaregiver	HV1	NA	4.01	Toy play	4
HV1/TP/jeatp1	INV	NA	1985	1989	2	51	lower	Other	HV1	NA	4.01	Toy play	4
HV1/TP/jebtp1	CHI	male	1985	1989	2	362	lower	Child	HV1	3;6.18	3.52	Toy play	3
HV1/TP/jebtp1	MOT	female	1985	1989	2	625	lower	PrimaryCaregiver	HV1	NA	3.52	Toy play	3
HV1/TP/jebtp1	INV	NA	1985	1989	2	44	lower	Other	HV1	NA	3.52	Toy play	3
HV1/TP/jentp1	CHI	female	1985	1989	2	820	lower	Child	HV1	4;02.09	4.17	Toy play	4
HV1/TP/jentp1	MOT	female	1985	1989	2	786	lower	PrimaryCaregiver	HV1	NA	4.17	Toy play	4
HV1/TP/jentp1	EX2	NA	1985	1989	2	34	lower	Other	HV1	NA	4.17	Toy play	4
HV1/TP/jertp1	CHI	male	1985	1989	3	451	lower	Child	HV1	4;0.25	4.02	Toy play	4
HV1/TP/jertp1	MOT	female	1985	1989	3	901	lower	PrimaryCaregiver	HV1	NA	4.02	Toy play	4
HV1/TP/jertp1	EX1	NA	1985	1989	3	67	lower	Other	HV1	NA	4.02	Toy play	4
HV1/TP/jertp1	EX2	NA	1985	1989	3	41	lower	Other	HV1	NA	4.02	Toy play	4
HV1/TP/jestp1	CHI	female	1985	1989	3	436	lower	Child	HV1	3;7.01	3.58	Toy play	3
HV1/TP/jestp1	MOT	female	1985	1989	3	630	lower	PrimaryCaregiver	HV1	NA	3.58	Toy play	3
HV1/TP/jestp1	EX1	NA	1985	1989	3	26	lower	Other	HV1	NA	3.58	Toy play	3
HV1/TP/jestp1	EX2	NA	1985	1989	3	12	lower	Other	HV1	NA	3.58	Toy play	3
HV1/TP/joytp1	CHI	female	1985	1989	3	552	lower	Child	HV1	4;0.07	4.01	Toy play	4
HV1/TP/joytp1	MOT	female	1985	1989	3	456	lower	PrimaryCaregiver	HV1	NA	4.01	Toy play	4
HV1/TP/joytp1	SIS	female	1985	1989	3	68	lower	Peer	HV1	NA	4.01	Toy play	4
HV1/TP/joytp1	INV	NA	1985	1989	3	92	lower	Other	HV1	NA	4.01	Toy play	4
HV1/TP/justp1	CHI	male	1984	1988	2	887	lower	Child	HV1	3;09.22	3.77	Toy play	3
HV1/TP/justp1	MOT	female	1984	1988	2	1206	lower	PrimaryCaregiver	HV1	NA	3.77	Toy play	3
HV1/TP/justp1	INV	NA	1984	1988	2	135	lower	Other	HV1	NA	3.77	Toy play	3
HV1/TP/kartp1	CHI	female	1984	1988	3	257	lower	Child	HV1	3;09.03	3.75	Toy play	3
HV1/TP/kartp1	MOT	female	1984	1988	3	809	lower	PrimaryCaregiver	HV1	NA	3.75	Toy play	3
HV1/TP/kartp1	SIS	female	1984	1988	3	99	lower	Peer	HV1	NA	3.75	Toy play	3
HV1/TP/kartp1	INV	NA	1984	1988	3	53	lower	Other	HV1	NA	3.75	Toy play	3
HV1/TP/kevtp1	CHI	male	1984	1988	2	117	lower	Child	HV1	3;09.27	3.77	Toy play	3
HV1/TP/kevtp1	MOT	female	1984	1988	2	453	lower	PrimaryCaregiver	HV1	NA	3.77	Toy play	3
HV1/TP/kevtp1	INV1	NA	1984	1988	2	5	lower	Other	HV1	NA	3.77	Toy play	3
HV1/TP/kurtp1	CHI	male	1984	1988	3	608	lower	Child	HV1	3;11.27	3.94	Toy play	3
HV1/TP/kurtp1	MOT	female	1984	1988	3	1010	lower	PrimaryCaregiver	HV1	NA	3.94	Toy play	3
HV1/TP/kurtp1	INV1	NA	1984	1988	3	246	lower	Other	HV1	NA	3.94	Toy play	3
HV1/TP/kurtp1	INV2	NA	1984	1988	3	3	lower	Other	HV1	NA	3.94	Toy play	3
HV1/TP/martp1	CHI	female	1985	1989	3	35	lower	Child	HV1	4;01.23	4.1	Toy play	4
HV1/TP/martp1	MOT	female	1985	1989	3	445	lower	PrimaryCaregiver	HV1	NA	4.1	Toy play	4
HV1/TP/martp1	INV	NA	1985	1989	3	65	lower	Other	HV1	NA	4.1	Toy play	4
HV1/TP/martp1	SIS	female	1985	1989	3	4	lower	Peer	HV1	NA	4.1	Toy play	4
HV1/TP/maytp1	CHI	female	1984	1988	2	386	lower	Child	HV1	3;10.26	3.86	Toy play	3
HV1/TP/maytp1	MOT	female	1984	1988	2	430	lower	PrimaryCaregiver	HV1	NA	3.86	Toy play	3
HV1/TP/maytp1	INV	NA	1984	1988	2	70	lower	Other	HV1	NA	3.86	Toy play	3
HV1/TP/megtp1	CHI	female	1984	1988	2	1083	lower	Child	HV1	4;00.29	4.02	Toy play	4
HV1/TP/megtp1	MOT	female	1984	1988	2	1994	lower	PrimaryCaregiver	HV1	NA	4.02	Toy play	4
HV1/TP/megtp1	INV	NA	1984	1988	2	194	lower	Other	HV1	NA	4.02	Toy play	4
HV1/TP/meltp1	CHI	female	1985	1989	2	294	lower	Child	HV1	4;0.08	4.01	Toy play	4
HV1/TP/meltp1	MOT	female	1985	1989	2	500	lower	PrimaryCaregiver	HV1	NA	4.01	Toy play	4
HV1/TP/meltp1	INV	NA	1985	1989	2	37	lower	Other	HV1	NA	4.01	Toy play	4
HV1/TP/miatp1	CHI	female	1985	1989	2	369	lower	Child	HV1	4;00.22	4.02	Toy play	4
HV1/TP/miatp1	MOT	female	1985	1989	2	720	lower	PrimaryCaregiver	HV1	NA	4.02	Toy play	4
HV1/TP/miatp1	INV	NA	1985	1989	2	7	lower	Other	HV1	NA	4.02	Toy play	4
HV1/TP/mittp1	CHI	male	1984	1988	3	392	lower	Child	HV1	3;11.17	3.93	Toy play	3
HV1/TP/mittp1	MOT	female	1984	1988	3	963	lower	PrimaryCaregiver	HV1	NA	3.93	Toy play	3
HV1/TP/mittp1	INV1	NA	1984	1988	3	8	lower	Other	HV1	NA	3.93	Toy play	3
HV1/TP/mittp1	INV2	NA	1984	1988	3	13	lower	Other	HV1	NA	3.93	Toy play	3
HV1/TP/montp1	CHI	female	1985	1989	2	248	NA	Child	HV1	4;1.01	4.08	Toy play	4
HV1/TP/montp1	MOT	female	1985	1989	2	300	NA	PrimaryCaregiver	HV1	NA	4.08	Toy play	4
HV1/TP/montp1	INV	NA	1985	1989	2	30	NA	Other	HV1	NA	4.08	Toy play	4
HV1/TP/mortp1	CHI	male	1985	1989	2	186	lower	Child	HV1	4;11.08	4.92	Toy play	4
HV1/TP/mortp1	MOT	female	1985	1989	2	394	lower	PrimaryCaregiver	HV1	NA	4.92	Toy play	4
HV1/TP/mortp1	INV	NA	1985	1989	2	6	lower	Other	HV1	NA	4.92	Toy play	4
HV1/TP/mrktp1	CHI	male	1984	1988	4	1065	lower	Child	HV1	3;10.16	3.85	Toy play	3
HV1/TP/mrktp1	MOT	female	1984	1988	4	1908	lower	PrimaryCaregiver	HV1	NA	3.85	Toy play	3
HV1/TP/mrktp1	FAT	male	1984	1988	4	2	lower	PrimaryCaregiver	HV1	NA	3.85	Toy play	3
HV1/TP/mrktp1	BRO	male	1984	1988	4	1	lower	Peer	HV1	NA	3.85	Toy play	3
HV1/TP/mrktp1	INV	NA	1984	1988	4	101	lower	Other	HV1	NA	3.85	Toy play	3
HV1/TP/nedtp1	CHI	male	1985	1989	5	376	NA	Child	HV1	4;11.01	4.92	Toy play	4
HV1/TP/nedtp1	MOT	female	1985	1989	5	901	NA	PrimaryCaregiver	HV1	NA	4.92	Toy play	4
HV1/TP/nedtp1	SIS	female	1985	1989	5	71	NA	Peer	HV1	NA	4.92	Toy play	4
HV1/TP/nedtp1	TYR	NA	1985	1989	5	9	NA	Other	HV1	NA	4.92	Toy play	4
HV1/TP/nedtp1	GRM	NA	1985	1989	5	1	NA	Other	HV1	NA	4.92	Toy play	4
HV1/TP/nedtp1	INV	NA	1985	1989	5	5	NA	Other	HV1	NA	4.92	Toy play	4
HV1/TP/nictp1	CHI	female	1984	1988	2	671	lower	Child	HV1	3;8.21	3.68	Toy play	3
HV1/TP/nictp1	MOT	female	1984	1988	2	1958	lower	PrimaryCaregiver	HV1	NA	3.68	Toy play	3
HV1/TP/nictp1	INV	NA	1984	1988	2	66	lower	Other	HV1	NA	3.68	Toy play	3
HV1/TP/pautp1	CHI	male	1984	1988	3	509	lower	Child	HV1	3;11.12	3.93	Toy play	3
HV1/TP/pautp1	MOT	female	1984	1988	3	750	lower	PrimaryCaregiver	HV1	NA	3.93	Toy play	3
HV1/TP/pautp1	INV1	NA	1984	1988	3	287	lower	Other	HV1	NA	3.93	Toy play	3
HV1/TP/pautp1	INV2	NA	1984	1988	3	46	lower	Other	HV1	NA	3.93	Toy play	3
HV1/TP/pettp1	CHI	male	1984	1988	2	358	lower	Child	HV1	3;8.22	3.69	Toy play	3
HV1/TP/pettp1	MOT	female	1984	1988	2	624	lower	PrimaryCaregiver	HV1	NA	3.69	Toy play	3
HV1/TP/pettp1	INV	NA	1984	1988	2	1	lower	Other	HV1	NA	3.69	Toy play	3
HV1/TP/rastp1	CHI	female	1984	1989	2	782	lower	Child	HV1	5;0.08	5.01	Toy play	5
HV1/TP/rastp1	MOT	female	1984	1989	2	537	lower	PrimaryCaregiver	HV1	NA	5.01	Toy play	5
HV1/TP/rastp1	INV	NA	1984	1989	2	49	lower	Other	HV1	NA	5.01	Toy play	5
HV1/TP/rautp1	CHI	male	1985	1989	5	383	lower	Child	HV1	3;9.15	3.76	Toy play	3
HV1/TP/rautp1	MOT	female	1985	1989	5	713	lower	PrimaryCaregiver	HV1	NA	3.76	Toy play	3
HV1/TP/rautp1	SIS	female	1985	1989	5	4	lower	Peer	HV1	NA	3.76	Toy play	3
HV1/TP/rautp1	BRO	male	1985	1989	5	16	lower	Peer	HV1	NA	3.76	Toy play	3
HV1/TP/rautp1	INV1	NA	1985	1989	5	15	lower	Other	HV1	NA	3.76	Toy play	3
HV1/TP/rautp1	INV2	NA	1985	1989	5	5	lower	Other	HV1	NA	3.76	Toy play	3
HV1/TP/remtp1	CHI	male	1984	1988	3	151	lower	Child	HV1	3;11.29	3.94	Toy play	3
HV1/TP/remtp1	MOT	female	1984	1988	3	738	lower	PrimaryCaregiver	HV1	NA	3.94	Toy play	3
HV1/TP/remtp1	INV	NA	1984	1988	3	365	lower	Other	HV1	NA	3.94	Toy play	3
HV1/TP/remtp1	FAT	male	1984	1988	3	8	lower	PrimaryCaregiver	HV1	NA	3.94	Toy play	3
HV1/TP/riltp1	CHI	female	1985	1989	4	187	lower	Child	HV1	4;0.29	4.02	Toy play	4
HV1/TP/riltp1	MOT	female	1985	1989	4	576	lower	PrimaryCaregiver	HV1	NA	4.02	Toy play	4
HV1/TP/riltp1	EX2	NA	1985	1989	4	1	lower	Other	HV1	NA	4.02	Toy play	4
HV1/TP/riltp1	BRO	male	1985	1989	4	1	lower	Peer	HV1	NA	4.02	Toy play	4
HV1/TP/riltp1	FAT	male	1985	1989	4	2	lower	PrimaryCaregiver	HV1	NA	4.02	Toy play	4
HV1/TP/roctp1	CHI	female	1984	1988	3	1088	lower	Child	HV1	4;04.14	4.34	Toy play	4
HV1/TP/roctp1	MOT	female	1984	1988	3	2511	lower	PrimaryCaregiver	HV1	NA	4.34	Toy play	4
HV1/TP/roctp1	INV	NA	1984	1988	3	69	lower	Other	HV1	NA	4.34	Toy play	4
HV1/TP/roctp1	BRO	male	1984	1988	3	22	lower	Peer	HV1	NA	4.34	Toy play	4
HV1/TP/rostp1	CHI	female	1985	1989	3	241	lower	Child	HV1	4;0.05	4	Toy play	4
HV1/TP/rostp1	FAT	male	1985	1989	3	805	lower	PrimaryCaregiver	HV1	NA	4	Toy play	4
HV1/TP/rostp1	MOT	female	1985	1989	3	37	lower	PrimaryCaregiver	HV1	NA	4	Toy play	4
HV1/TP/rostp1	INV	NA	1985	1989	3	1	lower	Other	HV1	NA	4	Toy play	4
HV1/TP/sartp1	CHI	female	1985	1989	2	404	lower	Child	HV1	3;9.30	3.78	Toy play	3
HV1/TP/sartp1	MOT	female	1985	1989	2	479	lower	PrimaryCaregiver	HV1	NA	3.78	Toy play	3
HV1/TP/sartp1	INV1	NA	1985	1989	2	3	lower	Other	HV1	NA	3.78	Toy play	3
HV1/TP/seatp1	MOT	female	1984	1988	4	260	lower	PrimaryCaregiver	HV1	NA	3.85	Toy play	3
HV1/TP/seatp1	CHI	male	1984	1988	4	559	lower	Child	HV1	3;10.14	3.85	Toy play	3
HV1/TP/seatp1	SIS	female	1984	1988	4	2	lower	Peer	HV1	NA	3.85	Toy play	3
HV1/TP/seatp1	FAT	male	1984	1988	4	118	lower	PrimaryCaregiver	HV1	NA	3.85	Toy play	3
HV1/TP/seatp1	INV	NA	1984	1988	4	233	lower	Other	HV1	NA	3.85	Toy play	3
HV1/TP/shltp1	CHI	female	1984	1988	3	406	lower	Child	HV1	3;9.17	3.76	Toy play	3
HV1/TP/shltp1	MOT	female	1984	1988	3	1095	lower	PrimaryCaregiver	HV1	NA	3.76	Toy play	3
HV1/TP/shltp1	SIS	female	1984	1988	3	2	lower	Peer	HV1	NA	3.76	Toy play	3
HV1/TP/shltp1	INV	NA	1984	1988	3	71	lower	Other	HV1	NA	3.76	Toy play	3
HV1/TP/shotp1	CHI	female	1984	1988	3	460	lower	Child	HV1	3;06.29	3.52	Toy play	3
HV1/TP/shotp1	MOT	female	1984	1988	3	1558	lower	PrimaryCaregiver	HV1	NA	3.52	Toy play	3
HV1/TP/shotp1	INV1	NA	1984	1988	3	270	lower	Other	HV1	NA	3.52	Toy play	3
HV1/TP/shotp1	INV2	NA	1984	1988	3	933	lower	Other	HV1	NA	3.52	Toy play	3
HV1/TP/soptp1	CHI	female	1985	1989	2	7	lower	Child	HV1	4;0.15	4.01	Toy play	4
HV1/TP/soptp1	MOT	female	1985	1989	2	64	lower	PrimaryCaregiver	HV1	NA	4.01	Toy play	4
HV1/TP/soptp1	INV	NA	1985	1989	2	62	lower	Other	HV1	NA	4.01	Toy play	4
HV1/TP/stntp1	CHI	male	1984	1988	2	300	lower	Child	HV1	3;9.30	3.78	Toy play	3
HV1/TP/stntp1	MOT	female	1984	1988	2	933	lower	PrimaryCaregiver	HV1	NA	3.78	Toy play	3
HV1/TP/stntp1	INV	NA	1984	1988	2	57	lower	Other	HV1	NA	3.78	Toy play	3
HV1/TP/sustp1	CHI	female	1985	1989	2	226	lower	Child	HV1	4;1.11	4.09	Toy play	4
HV1/TP/sustp1	MOT	female	1985	1989	2	744	lower	PrimaryCaregiver	HV1	NA	4.09	Toy play	4
HV1/TP/sustp1	INV	NA	1985	1989	2	23	lower	Other	HV1	NA	4.09	Toy play	4
HV1/TP/tertp1	CHI	female	1985	1989	2	506	lower	Child	HV1	4;3.14	4.26	Toy play	4
HV1/TP/tertp1	MOT	female	1985	1989	2	726	lower	PrimaryCaregiver	HV1	NA	4.26	Toy play	4
HV1/TP/tertp1	INV	NA	1985	1989	2	33	lower	Other	HV1	NA	4.26	Toy play	4
HV1/TP/todtp1	CHI	male	1984	1988	6	439	lower	Child	HV1	4;00.00	4	Toy play	4
HV1/TP/todtp1	MOT	female	1984	1988	6	846	lower	PrimaryCaregiver	HV1	NA	4	Toy play	4
HV1/TP/todtp1	INV1	NA	1984	1988	6	618	lower	Other	HV1	NA	4	Toy play	4
HV1/TP/todtp1	INV2	NA	1984	1988	6	173	lower	Other	HV1	NA	4	Toy play	4
HV1/TP/todtp1	SIS	female	1984	1988	6	11	lower	Peer	HV1	NA	4	Toy play	4
HV1/TP/todtp1	SS	NA	1984	1988	6	63	lower	Other	HV1	NA	4	Toy play	4
HV1/TP/todtp1	MEG	NA	1984	1988	6	1	lower	Other	HV1	NA	4	Toy play	4
HV1/TP/tomtp1	CHI	male	1985	1989	2	715	lower	Child	HV1	4;3.02	4.25	Toy play	4
HV1/TP/tomtp1	MOT	female	1985	1989	2	639	lower	PrimaryCaregiver	HV1	NA	4.25	Toy play	4
HV1/TP/tomtp1	INV	NA	1985	1989	2	72	lower	Other	HV1	NA	4.25	Toy play	4
HV1/TP/tritp1	CHI	female	1985	1989	1	765	lower	Child	HV1	4;00.09	4.01	Toy play	4
HV1/TP/tritp1	MOT	female	1985	1989	1	1201	lower	PrimaryCaregiver	HV1	NA	4.01	Toy play	4
HV1/TP/trutp1	CHI	male			4	587	NA	Child	HV1	3;9.30	3.78	Toy play	3
HV1/TP/trutp1	MOT	female			4	1029	NA	PrimaryCaregiver	HV1	NA	3.78	Toy play	3
HV1/TP/victp1	CHI	female	1985	1989	4	622	lower	Child	HV1	3;11.21	3.93	Toy play	3
HV1/TP/victp1	MOT	female	1985	1989	4	766	lower	PrimaryCaregiver	HV1	NA	3.93	Toy play	3
HV1/TP/victp1	SIS	female	1985	1989	4	1	lower	Peer	HV1	NA	3.93	Toy play	3
HV1/TP/victp1	BRO	male	1985	1989	4	4	lower	Peer	HV1	NA	3.93	Toy play	3
HV1/TP/victp1	INV	NA	1985	1989	4	11	lower	Other	HV1	NA	3.93	Toy play	3
HV1/TP/zantp1	CHI	male	1985	1989	2	285	lower	Child	HV1	3;09.25	3.77	Toy play	3
HV1/TP/zantp1	MOT	female	1985	1989	2	608	lower	PrimaryCaregiver	HV1	NA	3.77	Toy play	3
HV1/TP/zantp1	SIS	female	1985	1989	2	266	lower	Peer	HV1	NA	3.77	Toy play	3
HV1/TP/zentp1	CHI	female	1984	1988	2	676	lower	Child	HV1	3;9.28	3.77	Toy play	3
HV1/TP/zentp1	MOT	female	1984	1988	2	1208	lower	PrimaryCaregiver	HV1	NA	3.77	Toy play	3
HV1/TP/zentp1	INV	NA	1984	1988	2	663	lower	Other	HV1	NA	3.77	Toy play	3
HV2/BR/acebr2	CHI	female	1984	1989	2	300	lower	Child	HV2	4;5.23	4.44	Book reading	4
HV2/BR/acebr2	MOT	female	1984	1989	2	1260	lower	PrimaryCaregiver	HV2	NA	4.44	Book reading	4
HV2/BR/acebr2	INV	NA	1984	1989	2	135	lower	Other	HV2	NA	4.44	Book reading	4
HV2/BR/admbr2	CHI	male	1985	1990	2	472	lower	Child	HV2	4;11.28	4.94	Book reading	4
HV2/BR/admbr2	MOT	female	1985	1990	2	1023	lower	PrimaryCaregiver	HV2	NA	4.94	Book reading	4
HV2/BR/admbr2	INV	NA	1985	1990	2	3	lower	Other	HV2	NA	4.94	Book reading	4
HV2/BR/aimbr2	CHI	female	1984	1989	4	269	lower	Child	HV2	4;7.02	4.58	Book reading	4
HV2/BR/aimbr2	MOT	female	1984	1989	4	994	lower	PrimaryCaregiver	HV2	NA	4.58	Book reading	4
HV2/BR/aimbr2	BRO	male	1984	1989	4	1	lower	Peer	HV2	NA	4.58	Book reading	4
HV2/BR/aimbr2	BRO2	male	1984	1989	4	5	lower	Peer	HV2	NA	4.58	Book reading	4
HV2/BR/aimbr2	INV1	NA	1984	1989	4	61	lower	Other	HV2	NA	4.58	Book reading	4
HV2/BR/alibr2	CHI	female	1985	1990	3	104	lower	Child	HV2	4;5.01	4.42	Book reading	4
HV2/BR/alibr2	MOT	female	1985	1990	3	886	lower	PrimaryCaregiver	HV2	NA	4.42	Book reading	4
HV2/BR/alibr2	INV	NA	1985	1990	3	1	lower	Other	HV2	NA	4.42	Book reading	4
HV2/BR/alibr2	BRO	male	1985	1990	3	34	lower	Peer	HV2	NA	4.42	Book reading	4
HV2/BR/allbr2	MOT	female	1984	1989	3	643	NA	PrimaryCaregiver	HV2	NA	4.18	Book reading	4
HV2/BR/allbr2	INV2	NA	1984	1989	3	38	NA	Other	HV2	NA	4.18	Book reading	4
HV2/BR/allbr2	INV1	NA	1984	1989	3	1	NA	Other	HV2	NA	4.18	Book reading	4
HV2/BR/allbr2	CHI	female	1984	1989	3	18	NA	Child	HV2	4;2.10	4.18	Book reading	4
HV2/BR/anabr2	CHI	female	1984	1989	2	131	lower	Child	HV2	4;11.05	4.92	Book reading	4
HV2/BR/anabr2	MOT	female	1984	1989	2	2586	lower	PrimaryCaregiver	HV2	NA	4.92	Book reading	4
HV2/BR/anabr2	INV1	NA	1984	1989	2	27	lower	Other	HV2	NA	4.92	Book reading	4
HV2/BR/annbr2	CHI	female	1985	1990	1	331	lower	Child	HV2	4;2.13	4.18	Book reading	4
HV2/BR/annbr2	MOT	female	1985	1990	1	2186	lower	PrimaryCaregiver	HV2	NA	4.18	Book reading	4
HV2/BR/aprbr2	CHI	female	1985	1990	2	88	lower	Child	HV2	4;7.04	4.59	Book reading	4
HV2/BR/aprbr2	MOT	female	1985	1990	2	2662	lower	PrimaryCaregiver	HV2	NA	4.59	Book reading	4
HV2/BR/aprbr2	INV	NA	1985	1990	2	9	lower	Other	HV2	NA	4.59	Book reading	4
HV2/BR/astbr2	CHI	female	1984	1989	1	142	NA	Child	HV2	4;4.03	4.34	Book reading	4
HV2/BR/astbr2	MOT	female	1984	1989	1	123	NA	PrimaryCaregiver	HV2	NA	4.34	Book reading	4
HV2/BR/bobbr2	CHI	male	1985	1990	2	241	lower	Child	HV2	5;2.27	5.19	Book reading	5
HV2/BR/bobbr2	MOT	female	1985	1990	2	967	lower	PrimaryCaregiver	HV2	NA	5.19	Book reading	5
HV2/BR/bobbr2	INV	NA	1985	1990	2	67	lower	Other	HV2	NA	5.19	Book reading	5
HV2/BR/brabr2	CHI	male	1984	1989	3	209	lower	Child	HV2	5;4.08	5.34	Book reading	5
HV2/BR/brabr2	MOT	female	1984	1989	3	1160	lower	PrimaryCaregiver	HV2	NA	5.34	Book reading	5
HV2/BR/brabr2	INV1	NA	1984	1989	3	2	lower	Other	HV2	NA	5.34	Book reading	5
HV2/BR/brabr2	INV2	NA	1984	1989	3	7	lower	Other	HV2	NA	5.34	Book reading	5
HV2/BR/bratp2	CHI	male	1984	1989	3	270	lower	Child	HV2	5;4.08	5.34	Book reading	5
HV2/BR/bratp2	MOT	female	1984	1989	3	484	lower	PrimaryCaregiver	HV2	NA	5.34	Book reading	5
HV2/BR/bratp2	INV1	NA	1984	1989	3	27	lower	Other	HV2	NA	5.34	Book reading	5
HV2/BR/bratp2	INV2	NA	1984	1989	3	8	lower	Other	HV2	NA	5.34	Book reading	5
HV2/BR/bribr2	CHI	male	1984	1989	3	119	lower	Child	HV2	4;5.05	4.42	Book reading	4
HV2/BR/bribr2	MOT	female	1984	1989	3	1490	lower	PrimaryCaregiver	HV2	NA	4.42	Book reading	4
HV2/BR/bribr2	INV1	NA	1984	1989	3	4	lower	Other	HV2	NA	4.42	Book reading	4
HV2/BR/bribr2	INV2	NA	1984	1989	3	5	lower	Other	HV2	NA	4.42	Book reading	4
HV2/BR/britp2	CHI	male	1984		2	389	lower	Child	HV2	4;5.05	4.42	Book reading	4
HV2/BR/britp2	MOT	female	1984		2	721	lower	PrimaryCaregiver	HV2	NA	4.42	Book reading	4
HV2/BR/britp2	INV1	NA	1984		2	8	lower	Other	HV2	NA	4.42	Book reading	4
HV2/BR/brnbr2	CHI	female	1985	1990	2	52	lower	Child	HV2	4;10.24	4.85	Book reading	4
HV2/BR/brnbr2	MOT	female	1985	1990	2	1909	lower	PrimaryCaregiver	HV2	NA	4.85	Book reading	4
HV2/BR/brnbr2	INV	NA	1985	1990	2	77	lower	Other	HV2	NA	4.85	Book reading	4
HV2/BR/brtbr2	CHI	female	1985	1990	3	106	lower	Child	HV2	4;7.26	4.6	Book reading	4
HV2/BR/brtbr2	MOT	female	1985	1990	3	960	lower	PrimaryCaregiver	HV2	NA	4.6	Book reading	4
HV2/BR/brtbr2	SHE	NA	1985	1990	3	11	lower	Other	HV2	NA	4.6	Book reading	4
HV2/BR/brtbr2	INV	NA	1985	1990	3	53	lower	Other	HV2	NA	4.6	Book reading	4
HV2/BR/casbr2	CHI	male	1984	1988	4	133	lower	Child	HV2	4;06.11	4.51	Book reading	4
HV2/BR/casbr2	MOT	female	1984	1988	4	1016	lower	PrimaryCaregiver	HV2	NA	4.51	Book reading	4
HV2/BR/casbr2	INV1	NA	1984	1988	4	194	lower	Other	HV2	NA	4.51	Book reading	4
